iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.1719466798466873,0.004213115838793469,0.9,-0.6751482209150913,[0.03203451 0.         0.         0.01168801 0.02097596 0.02281319 0.         0.         0.         0.01366564 0.         0.         0.         0.         0.0293548  0.         0.         0.02728551 0.         0.         0.         0.         0.40863358 0.         0.         0.         0.         0.41881554 0.         0.01473327 0.        ],[1. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0.],10.0,1000,30,0.6,3,1,10,,tuning_sigma_par
10,0.11186264720241726,0.004927028756104935,0.9,-2.616481396354849,[0.         0.02658898 0.         0.         0.28664024 0.         0.0225972  0.         0.01293125 0.         0.02398035 0.02278598 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01265624 0.         0.         0.28742345 0.01819317 0.28620313 0.        ],[0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0.],10.0,1000,30,0.6,3,1,10,,tuning_sigma_par
20,0.11186264720241726,0.004927028756104935,0.9,1.7573722582213493,[0.         0.02658898 0.         0.         0.28664024 0.         0.0225972  0.         0.01293125 0.         0.02398035 0.02278598 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01265624 0.         0.         0.28742345 0.01819317 0.28620313 0.        ],[0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0.],10.0,1000,30,0.6,3,1,10,,tuning_sigma_par
30,0.09827483227445062,0.003778275513237912,0.9,5.122300925946989,[0.01698253 0.03573168 0.01397468 0.         0.         0.         0.         0.         0.         0.         0.01913961 0.         0.         0.         0.78945368 0.02060426 0.         0.         0.         0.         0.         0.         0.0227356  0.         0.         0.         0.         0.01388384 0.03429137 0.         0.03320274],[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.6,3,1,10,,tuning_sigma_par
40,0.09827483227445062,0.003778275513237912,0.9,-0.03950690614242517,[0.01698253 0.03573168 0.01397468 0.         0.         0.         0.         0.         0.         0.         0.01913961 0.         0.         0.         0.78945368 0.02060426 0.         0.         0.         0.         0.         0.         0.0227356  0.         0.         0.         0.         0.01388384 0.03429137 0.         0.03320274],[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.6,3,1,10,,tuning_sigma_par
50,0.09827483227445062,0.003778275513237912,0.9,-0.748888687354383,[0.01698253 0.03573168 0.01397468 0.         0.         0.         0.         0.         0.         0.         0.01913961 0.         0.         0.         0.78945368 0.02060426 0.         0.         0.         0.         0.         0.         0.0227356  0.         0.         0.         0.         0.01388384 0.03429137 0.         0.03320274],[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.6,3,1,10,,tuning_sigma_par
60,0.09827483227445062,0.003778275513237912,0.9,2.0278130506364676,[0.01698253 0.03573168 0.01397468 0.         0.         0.         0.         0.         0.         0.         0.01913961 0.         0.         0.         0.78945368 0.02060426 0.         0.         0.         0.         0.         0.         0.0227356  0.         0.         0.         0.         0.01388384 0.03429137 0.         0.03320274],[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.6,3,1,10,,tuning_sigma_par
70,0.09827483227445062,0.003778275513237912,0.9,-0.6167742835527544,[0.01698253 0.03573168 0.01397468 0.         0.         0.         0.         0.         0.         0.         0.01913961 0.         0.         0.         0.78945368 0.02060426 0.         0.         0.         0.         0.         0.         0.0227356  0.         0.         0.         0.         0.01388384 0.03429137 0.         0.03320274],[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.6,3,1,10,,tuning_sigma_par
80,0.09827483227445062,0.003778275513237912,0.9,-4.808329225797149,[0.01698253 0.03573168 0.01397468 0.         0.         0.         0.         0.         0.         0.         0.01913961 0.         0.         0.         0.78945368 0.02060426 0.         0.         0.         0.         0.         0.         0.0227356  0.         0.         0.         0.         0.01388384 0.03429137 0.         0.03320274],[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.6,3,1,10,,tuning_sigma_par
90,0.09827483227445062,0.003778275513237912,0.9,-0.01992051179193439,[0.01698253 0.03573168 0.01397468 0.         0.         0.         0.         0.         0.         0.         0.01913961 0.         0.         0.         0.78945368 0.02060426 0.         0.         0.         0.         0.         0.         0.0227356  0.         0.         0.         0.         0.01388384 0.03429137 0.         0.03320274],[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.6,3,1,10,,tuning_sigma_par
100,0.09827483227445062,0.003778275513237912,0.9,-4.074464004695715,[0.01698253 0.03573168 0.01397468 0.         0.         0.         0.         0.         0.         0.         0.01913961 0.         0.         0.         0.78945368 0.02060426 0.         0.         0.         0.         0.         0.         0.0227356  0.         0.         0.         0.         0.01388384 0.03429137 0.         0.03320274],[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.6,3,1,10,,tuning_sigma_par
110,0.09827483227445062,0.003778275513237912,0.9,-3.7993881561432645,[0.01698253 0.03573168 0.01397468 0.         0.         0.         0.         0.         0.         0.         0.01913961 0.         0.         0.         0.78945368 0.02060426 0.         0.         0.         0.         0.         0.         0.0227356  0.         0.         0.         0.         0.01388384 0.03429137 0.         0.03320274],[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1.],10.0,1000,30,0.6,3,1,10,,tuning_sigma_par
