iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.07253024329069116,0.148549,0.0034885134186176544,0.5,0.5,-0.0189068391697603,[0.         0.         0.         0.         0.06125746 0.0538209  0.         0.         0.         0.         0.         0.04612687 0.         0.         0.04857339 0.         0.         0.         0.07545169 0.         0.01860852 0.         0.         0.         0.         0.47201813 0.         0.07875418 0.         0.01991653 0.12547233],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1.],10.0,best,1000,1000,100,0.9,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
10,0.049986784549631534,0.194882,0.003813475937084672,0.5,0.5,0.026163951247111173,[0.01801212 0.         0.         0.         0.11509939 0.         0.05896232 0.01801212 0.         0.05763045 0.         0.         0.         0.         0.         0.01801212 0.05781697 0.         0.         0.         0.         0.         0.         0.         0.         0.48665731 0.         0.10081415 0.         0.06898304 0.        ],[1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
20,0.049986784549631534,0.194882,0.003813475937084672,0.5,0.5,-0.08307730024109541,[0.01801212 0.         0.         0.         0.11509939 0.         0.05896232 0.01801212 0.         0.05763045 0.         0.         0.         0.         0.         0.01801212 0.05781697 0.         0.         0.         0.         0.         0.         0.         0.         0.48665731 0.         0.10081415 0.         0.06898304 0.        ],[1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
30,0.049986784549631534,0.194882,0.003813475937084672,0.5,0.5,0.01871059542366508,[0.01801212 0.         0.         0.         0.11509939 0.         0.05896232 0.01801212 0.         0.05763045 0.         0.         0.         0.         0.         0.01801212 0.05781697 0.         0.         0.         0.         0.         0.         0.         0.         0.48665731 0.         0.10081415 0.         0.06898304 0.        ],[1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
40,0.049986784549631534,0.194882,0.003813475937084672,0.5,0.5,0.0381077582889344,[0.01801212 0.         0.         0.         0.11509939 0.         0.05896232 0.01801212 0.         0.05763045 0.         0.         0.         0.         0.         0.01801212 0.05781697 0.         0.         0.         0.         0.         0.         0.         0.         0.48665731 0.         0.10081415 0.         0.06898304 0.        ],[1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
50,0.049986784549631534,0.194882,0.003813475937084672,0.5,0.5,0.08457409740772052,[0.01801212 0.         0.         0.         0.11509939 0.         0.05896232 0.01801212 0.         0.05763045 0.         0.         0.         0.         0.         0.01801212 0.05781697 0.         0.         0.         0.         0.         0.         0.         0.         0.48665731 0.         0.10081415 0.         0.06898304 0.        ],[1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
60,0.049192349998922136,0.192938,0.002898052454254378,0.5,0.5,0.0009564038685110186,[0.         0.         0.         0.         0.         0.         0.         0.07809633 0.03827976 0.         0.03028504 0.         0.04875955 0.0354445  0.         0.         0.         0.         0.01818261 0.         0.         0.04419017 0.         0.         0.06155581 0.56196995 0.         0.08323628 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
70,0.049192349998922136,0.192938,0.002898052454254378,0.5,0.5,0.00018743598655458971,[0.         0.         0.         0.         0.         0.         0.         0.07809633 0.03827976 0.         0.03028504 0.         0.04875955 0.0354445  0.         0.         0.         0.         0.01818261 0.         0.         0.04419017 0.         0.         0.06155581 0.56196995 0.         0.08323628 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0.],10.0,best,1000,1000,100,0.9,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
80,0.04595420690083337,0.187385,0.005101299898115693,0.5,0.5,0.04101800663328509,[0.         0.         0.         0.         0.07215373 0.         0.         0.         0.         0.         0.         0.         0.         0.06769657 0.         0.0422943  0.         0.         0.04201692 0.         0.02394764 0.0516345  0.         0.         0.01798874 0.53393707 0.         0.0844929  0.         0.         0.06383764],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 1. 1. 0. 1. 0. 0. 1.],10.0,best,1000,1000,100,0.9,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
90,0.03614011096710574,0.195121,0.003209097104760795,0.5,0.5,-0.02397850601043028,[0.         0.         0.         0.02895578 0.         0.         0.         0.04090806 0.02852264 0.         0.         0.         0.062347   0.02895578 0.         0.         0.02243596 0.         0.         0.         0.         0.         0.         0.         0.         0.68121149 0.         0.04853872 0.04094592 0.01717865 0.        ],[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,best,1000,1000,100,0.9,0.5,0.5,0.5,0.5,0.1,0.5,1,10,,tuning_mem_consider,20
