iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.031339898643459096,0.004510041850910605,0.4,-0.041498576667419795,[0.         0.         0.         0.         0.03220326 0.         0.         0.         0.         0.02232073 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.94547601 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
100,0.025258987451905742,0.010484368310692344,0.4,-32.01130056670976,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.92933308 0.         0.05542917 0.         0.01523775 0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
200,0.024801179185670985,0.005656984532954703,0.4,-7.293621127961517,[0.         0.         0.03644509 0.         0.         0.         0.         0.         0.01524252 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.94831239 0.         0.         0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
300,0.02225666414791988,0.004895319264974955,0.4,-8.268843734537397,[0.         0.         0.         0.         0.95194713 0.         0.         0.         0.02077431 0.         0.02727856 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
400,0.01942628074140843,0.004747933100964788,0.4,-12.20002449441112,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0181317  0.         0.         0.         0.         0.         0.         0.96497728 0.         0.01689102 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
500,0.01942628074140843,0.004747933100964788,0.4,4.429726605090564,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0181317  0.         0.         0.         0.         0.         0.         0.96497728 0.         0.01689102 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
600,0.01942628074140843,0.004747933100964788,0.4,-6.46716569057752,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0181317  0.         0.         0.         0.         0.         0.         0.96497728 0.         0.01689102 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
700,0.00941490817891139,0.004837898187793007,0.4,-24.312343839828788,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
800,0.00941490817891139,0.004837898187793007,0.4,3.6918794708249543,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
900,0.00941490817891139,0.004837898187793007,0.4,-21.012312362623554,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
1000,0.00941490817891139,0.004837898187793007,0.4,0.1901197806340109,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
1100,0.00941490817891139,0.004837898187793007,0.4,1.32627268804812,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
1200,0.00941490817891139,0.004837898187793007,0.4,-14.36911062728277,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
1300,0.00941490817891139,0.004837898187793007,0.4,24.57294117591355,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
1400,0.00941490817891139,0.004837898187793007,0.4,6.744511738903195,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
1500,0.00941490817891139,0.004837898187793007,0.4,18.959970359325272,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
1600,0.00941490817891139,0.004837898187793007,0.4,20.269512655706215,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
1700,0.00941490817891139,0.004837898187793007,0.4,-2.4036831673395023,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
1800,0.00941490817891139,0.004837898187793007,0.4,19.97675200209502,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
1900,0.00941490817891139,0.004837898187793007,0.4,10.907985740910517,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
2000,0.00941490817891139,0.004837898187793007,0.4,3.7611784332225233,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
2100,0.00941490817891139,0.004837898187793007,0.4,2.287854124367094,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
2200,0.00941490817891139,0.004837898187793007,0.4,-17.474908533000164,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
2300,0.00941490817891139,0.004837898187793007,0.4,2.1196724157364404,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
2400,0.00941490817891139,0.004837898187793007,0.4,-11.843740176471007,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
2500,0.00941490817891139,0.004837898187793007,0.4,12.856948773818747,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
2600,0.00941490817891139,0.004837898187793007,0.4,3.361509789598272,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
2700,0.00941490817891139,0.004837898187793007,0.4,-16.643455198354104,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
2800,0.00941490817891139,0.004837898187793007,0.4,-2.7122987137349996,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
2900,0.00941490817891139,0.004837898187793007,0.4,0.25872005048171653,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
3000,0.00941490817891139,0.004837898187793007,0.4,-7.663118656730511,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
3100,0.00941490817891139,0.004837898187793007,0.4,-7.5517759930263395,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
3200,0.00941490817891139,0.004837898187793007,0.4,2.862977629058971,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
3300,0.00941490817891139,0.004837898187793007,0.4,15.948821884483253,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
3400,0.00941490817891139,0.004837898187793007,0.4,2.2530152603844327,[0.         0.         0.         0.         0.         0.         0.         0.         0.01278591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0303579  0.         0.         0.         0.         0.         0.         0.95685619 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],3.0,10000,30,0.6,10,1,3,,problem_solving
