iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.06421260596301114,0.130661,0.0022357880739777305,0.5,0.5,-0.011891299507573031,[0.         0.         0.         0.         0.79237291 0.         0.02087818 0.         0.03304317 0.         0.01830675 0.         0.         0.         0.01506948 0.01188693 0.         0.03520038 0.         0.         0.         0.         0.         0.02189371 0.         0.         0.         0.03865592 0.01269256 0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0.],10.0,random,1000,10000,10,0.6,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_mem,
10,0.03541529098861088,0.073342,0.0025114180227782347,0.5,0.5,-4.087802315858597,[0.         0.02260075 0.01409609 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.04376139 0.         0.         0.         0.017071   0.         0.05063124 0.03804262 0.         0.01709356 0.         0.         0.01517125 0.72791117 0.         0.05362093 0.        ],[0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0.],10.0,random,1000,10000,10,0.6,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_mem,
20,0.03541529098861088,0.073342,0.0025114180227782347,0.5,0.5,-2.38852809512761,[0.         0.02260075 0.01409609 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.04376139 0.         0.         0.         0.017071   0.         0.05063124 0.03804262 0.         0.01709356 0.         0.         0.01517125 0.72791117 0.         0.05362093 0.        ],[0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0.],10.0,random,1000,10000,10,0.6,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_mem,
30,0.034785962343876785,0.073083,0.0035110753122464247,0.5,0.5,-0.03808054146481616,[0.         0.         0.         0.         0.         0.         0.03626198 0.01220224 0.         0.         0.         0.         0.         0.01854485 0.         0.02472736 0.         0.         0.01781758 0.         0.         0.01185066 0.         0.         0.01654764 0.4181927  0.         0.42018544 0.02366954 0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,random,1000,10000,10,0.6,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_mem,
40,0.034785962343876785,0.073083,0.0035110753122464247,0.5,0.5,1.9810763427152787,[0.         0.         0.         0.         0.         0.         0.03626198 0.01220224 0.         0.         0.         0.         0.         0.01854485 0.         0.02472736 0.         0.         0.01781758 0.         0.         0.01185066 0.         0.         0.01654764 0.4181927  0.         0.42018544 0.02366954 0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,random,1000,10000,10,0.6,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_mem,
50,0.034785962343876785,0.073083,0.0035110753122464247,0.5,0.5,-2.0479721320232263,[0.         0.         0.         0.         0.         0.         0.03626198 0.01220224 0.         0.         0.         0.         0.         0.01854485 0.         0.02472736 0.         0.         0.01781758 0.         0.         0.01185066 0.         0.         0.01654764 0.4181927  0.         0.42018544 0.02366954 0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,random,1000,10000,10,0.6,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_mem,
60,0.034785962343876785,0.073083,0.0035110753122464247,0.5,0.5,-2.043511694878407,[0.         0.         0.         0.         0.         0.         0.03626198 0.01220224 0.         0.         0.         0.         0.         0.01854485 0.         0.02472736 0.         0.         0.01781758 0.         0.         0.01185066 0.         0.         0.01654764 0.4181927  0.         0.42018544 0.02366954 0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,random,1000,10000,10,0.6,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_mem,
70,0.034785962343876785,0.073083,0.0035110753122464247,0.5,0.5,4.6638994532615605,[0.         0.         0.         0.         0.         0.         0.03626198 0.01220224 0.         0.         0.         0.         0.         0.01854485 0.         0.02472736 0.         0.         0.01781758 0.         0.         0.01185066 0.         0.         0.01654764 0.4181927  0.         0.42018544 0.02366954 0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,random,1000,10000,10,0.6,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_mem,
80,0.034785962343876785,0.073083,0.0035110753122464247,0.5,0.5,-4.659166557094289,[0.         0.         0.         0.         0.         0.         0.03626198 0.01220224 0.         0.         0.         0.         0.         0.01854485 0.         0.02472736 0.         0.         0.01781758 0.         0.         0.01185066 0.         0.         0.01654764 0.4181927  0.         0.42018544 0.02366954 0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,random,1000,10000,10,0.6,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_mem,
90,0.034785962343876785,0.073083,0.0035110753122464247,0.5,0.5,2.752082983966531,[0.         0.         0.         0.         0.         0.         0.03626198 0.01220224 0.         0.         0.         0.         0.         0.01854485 0.         0.02472736 0.         0.         0.01781758 0.         0.         0.01185066 0.         0.         0.01654764 0.4181927  0.         0.42018544 0.02366954 0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0.],10.0,random,1000,10000,10,0.6,0.5,0.5,0.5,0.5,5,0.5,1,10,,tuning_mem,
