iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.14944032879523234,0.004516848232698529,0.4,-16.25011019443886,[0.         0.         0.         0.         0.01633568 0.         0.         0.02344897 0.0131429  0.         0.         0.         0.         0.         0.         0.0190141  0.         0.         0.01744665 0.         0.         0.         0.         0.         0.01871804 0.89189366 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
100,0.04022370380272474,0.004738223349162418,0.4,-16.02508014294536,[0.         0.         0.         0.         0.90649729 0.         0.         0.         0.         0.         0.01915667 0.         0.         0.01517177 0.         0.         0.         0.         0.         0.         0.         0.0113375  0.         0.0155246  0.         0.         0.         0.         0.0130463  0.01926588 0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
200,0.036077267030117446,0.009904060318293668,0.4,1.2915006388079244,[0.         0.         0.         0.         0.         0.         0.         0.01399383 0.         0.         0.         0.01910065 0.         0.01490382 0.01295595 0.         0.         0.         0.01069925 0.         0.         0.01950008 0.         0.         0.         0.90884643 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
300,0.03274286537133981,0.010090699310914482,0.4,16.422821390973713,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01906785 0.         0.         0.         0.         0.         0.         0.01477396 0.         0.01178242 0.         0.01424672 0.         0.         0.         0.         0.91877303 0.         0.01093047 0.         0.01042554 0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
400,0.03274286537133981,0.010090699310914482,0.4,-16.0115506132186,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01906785 0.         0.         0.         0.         0.         0.         0.01477396 0.         0.01178242 0.         0.01424672 0.         0.         0.         0.         0.91877303 0.         0.01093047 0.         0.01042554 0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
500,0.03274286537133981,0.010090699310914482,0.4,14.406316469024347,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01906785 0.         0.         0.         0.         0.         0.         0.01477396 0.         0.01178242 0.         0.01424672 0.         0.         0.         0.         0.91877303 0.         0.01093047 0.         0.01042554 0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
600,0.03274286537133981,0.010090699310914482,0.4,-3.6816252815702777,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01906785 0.         0.         0.         0.         0.         0.         0.01477396 0.         0.01178242 0.         0.01424672 0.         0.         0.         0.         0.91877303 0.         0.01093047 0.         0.01042554 0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
700,0.03274286537133981,0.010090699310914482,0.4,-2.3895640299534717,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01906785 0.         0.         0.         0.         0.         0.         0.01477396 0.         0.01178242 0.         0.01424672 0.         0.         0.         0.         0.91877303 0.         0.01093047 0.         0.01042554 0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
800,0.03274286537133981,0.010090699310914482,0.4,-6.053038640619425,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01906785 0.         0.         0.         0.         0.         0.         0.01477396 0.         0.01178242 0.         0.01424672 0.         0.         0.         0.         0.91877303 0.         0.01093047 0.         0.01042554 0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
900,0.03274286537133981,0.010090699310914482,0.4,-1.3852312703294445,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01906785 0.         0.         0.         0.         0.         0.         0.01477396 0.         0.01178242 0.         0.01424672 0.         0.         0.         0.         0.91877303 0.         0.01093047 0.         0.01042554 0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
1000,0.027646267478616697,0.010241967809755708,0.4,6.671403245430171,[0.         0.         0.         0.0106253  0.90985042 0.         0.01906199 0.01416261 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01510047 0.         0.         0.         0.01453975 0.01665947 0.         0.        ],[0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
1100,0.027646267478616697,0.010241967809755708,0.4,-9.288782451040316,[0.         0.         0.         0.0106253  0.90985042 0.         0.01906199 0.01416261 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01510047 0.         0.         0.         0.01453975 0.01665947 0.         0.        ],[0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
1200,0.027646267478616697,0.010241967809755708,0.4,-3.615689902805564,[0.         0.         0.         0.0106253  0.90985042 0.         0.01906199 0.01416261 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01510047 0.         0.         0.         0.01453975 0.01665947 0.         0.        ],[0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
1300,0.027646267478616697,0.010241967809755708,0.4,-4.862801003179539,[0.         0.         0.         0.0106253  0.90985042 0.         0.01906199 0.01416261 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01510047 0.         0.         0.         0.01453975 0.01665947 0.         0.        ],[0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
1400,0.027646267478616697,0.010241967809755708,0.4,-13.922407146207107,[0.         0.         0.         0.0106253  0.90985042 0.         0.01906199 0.01416261 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01510047 0.         0.         0.         0.01453975 0.01665947 0.         0.        ],[0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
1500,0.027646267478616697,0.010241967809755708,0.4,7.365025891763649,[0.         0.         0.         0.0106253  0.90985042 0.         0.01906199 0.01416261 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01510047 0.         0.         0.         0.01453975 0.01665947 0.         0.        ],[0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
1600,0.027646267478616697,0.010241967809755708,0.4,5.832194293397995,[0.         0.         0.         0.0106253  0.90985042 0.         0.01906199 0.01416261 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01510047 0.         0.         0.         0.01453975 0.01665947 0.         0.        ],[0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0.],7.0,10000,30,0.6,10,1,7,,problem_solving
