iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.07203028821471028,0.146806,0.0027454235705794477,0.5004,0.5,-4.748040071214787,[0.         0.         0.03613163 0.         0.05147547 0.         0.         0.         0.         0.02440673 0.         0.         0.03940882 0.         0.         0.04474207 0.         0.         0.         0.         0.         0.07452996 0.         0.         0.04701996 0.60684308 0.05363709 0.         0.         0.02180521 0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 0. 1. 0.],10.0,random,1000,10000,10,0.6,0.5,0.9,0.5,0.5,5,0.5,1,10,,tuning_par,
10,0.07203028821471028,0.146806,0.0027454235705794477,0.504,0.5,1.2052699230849426,[0.         0.         0.03613163 0.         0.05147547 0.         0.         0.         0.         0.02440673 0.         0.         0.03940882 0.         0.         0.04474207 0.         0.         0.         0.         0.         0.07452996 0.         0.         0.04701996 0.60684308 0.05363709 0.         0.         0.02180521 0.        ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 0. 1. 0.],10.0,random,1000,10000,10,0.6,0.5,0.9,0.5,0.5,5,0.5,1,10,,tuning_par,
20,0.06189604154390422,0.127277,0.0034849169121915586,0.508,0.5,-4.009401480957998,[0.         0.         0.04132719 0.02257589 0.         0.         0.         0.         0.73900863 0.         0.         0.02317268 0.         0.         0.         0.01265651 0.         0.         0.04339586 0.04253233 0.         0.01213438 0.         0.         0.         0.         0.         0.         0.04058919 0.02260733 0.        ],[0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0.],10.0,random,1000,10000,10,0.6,0.5,0.9,0.5,0.5,5,0.5,1,10,,tuning_par,
30,0.06189604154390422,0.127277,0.0034849169121915586,0.512,0.5,0.04819582492378741,[0.         0.         0.04132719 0.02257589 0.         0.         0.         0.         0.73900863 0.         0.         0.02317268 0.         0.         0.         0.01265651 0.         0.         0.04339586 0.04253233 0.         0.01213438 0.         0.         0.         0.         0.         0.         0.04058919 0.02260733 0.        ],[0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0.],10.0,random,1000,10000,10,0.6,0.5,0.9,0.5,0.5,5,0.5,1,10,,tuning_par,
40,0.053658024069321075,0.111397,0.004080951861357843,0.516,0.5,-0.9693386566122204,[0.         0.         0.         0.         0.71883044 0.01875404 0.         0.         0.0142358  0.         0.0300331  0.         0.         0.03253405 0.         0.         0.         0.         0.         0.05453796 0.         0.         0.01424197 0.         0.         0.05566046 0.         0.         0.         0.03745388 0.02371831],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.5,0.9,0.5,0.5,5,0.5,1,10,,tuning_par,
50,0.053658024069321075,0.111397,0.004080951861357843,0.52,0.5,4.123307103733488,[0.         0.         0.         0.         0.71883044 0.01875404 0.         0.         0.0142358  0.         0.0300331  0.         0.         0.03253405 0.         0.         0.         0.         0.         0.05453796 0.         0.         0.01424197 0.         0.         0.05566046 0.         0.         0.         0.03745388 0.02371831],[0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.5,0.9,0.5,0.5,5,0.5,1,10,,tuning_par,
60,0.053373792776922016,0.111779,0.0050314144461559695,0.524,0.5,-2.3785080333748594,[0.02511827 0.         0.         0.01216144 0.41183233 0.0360002  0.         0.         0.39313923 0.         0.         0.         0.         0.         0.         0.01256107 0.03697148 0.         0.         0.         0.         0.01916664 0.         0.022453   0.         0.03059634 0.         0.         0.         0.         0.        ],[1. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.5,0.9,0.5,0.5,5,0.5,1,10,,tuning_par,
70,0.053373792776922016,0.111779,0.0050314144461559695,0.528,0.5,-0.34476038835083855,[0.02511827 0.         0.         0.01216144 0.41183233 0.0360002  0.         0.         0.39313923 0.         0.         0.         0.         0.         0.         0.01256107 0.03697148 0.         0.         0.         0.         0.01916664 0.         0.022453   0.         0.03059634 0.         0.         0.         0.         0.        ],[1. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.5,0.9,0.5,0.5,5,0.5,1,10,,tuning_par,
80,0.053373792776922016,0.111779,0.0050314144461559695,0.532,0.5,3.266395125490927,[0.02511827 0.         0.         0.01216144 0.41183233 0.0360002  0.         0.         0.39313923 0.         0.         0.         0.         0.         0.         0.01256107 0.03697148 0.         0.         0.         0.         0.01916664 0.         0.022453   0.         0.03059634 0.         0.         0.         0.         0.        ],[1. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.5,0.9,0.5,0.5,5,0.5,1,10,,tuning_par,
90,0.049901179250469205,0.104287,0.004484641499061588,0.536,0.5,1.989014325396159,[0.         0.01747861 0.         0.         0.         0.         0.0127263  0.01642193 0.         0.         0.         0.         0.43909693 0.         0.01107415 0.         0.         0.01111261 0.02966067 0.         0.         0.         0.         0.         0.01848733 0.42374537 0.         0.         0.         0.0201961  0.        ],[0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0.],10.0,random,1000,10000,10,0.6,0.5,0.9,0.5,0.5,5,0.5,1,10,,tuning_par,
