iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag
1,0.0867534011483558,0.156318,0.0054601368642888445,0.1004,0.69863918733465,0.022463126403062146,[0.03025445 0.         0.         0.         0.52646776 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.05479541 0.         0.         0.02462417 0.03214022 0.         0.         0.         0.         0.18575453 0.         0.11877563 0.         0.         0.02718782],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],8.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.57,1,8,,problem_solving
10,0.06058463414745827,0.190878,0.0024500525557521434,0.10400000000000001,0.6865103033060405,0.03476622898925667,[0.04639278 0.         0.         0.         0.05835605 0.         0.         0.05212857 0.         0.         0.         0.         0.02289858 0.         0.         0.         0.         0.04638257 0.         0.         0.04376512 0.         0.         0.         0.         0.64491001 0.         0.08516633 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],8.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.57,1,8,,problem_solving
20,0.06058463414745827,0.190878,0.0024500525557521434,0.10800000000000001,0.6732805664933595,-0.01043610389682314,[0.04639278 0.         0.         0.         0.05835605 0.         0.         0.05212857 0.         0.         0.         0.         0.02289858 0.         0.         0.         0.         0.04638257 0.         0.         0.04376512 0.         0.         0.         0.         0.64491001 0.         0.08516633 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],8.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.57,1,8,,problem_solving
30,0.06058463414745827,0.190878,0.0024500525557521434,0.112,0.6603057798763129,0.023311729897874,[0.04639278 0.         0.         0.         0.05835605 0.         0.         0.05212857 0.         0.         0.         0.         0.02289858 0.         0.         0.         0.         0.04638257 0.         0.         0.04376512 0.         0.         0.         0.         0.64491001 0.         0.08516633 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],8.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.57,1,8,,problem_solving
40,0.06058463414745827,0.190878,0.0024500525557521434,0.116,0.6475810303108847,0.015448265193331173,[0.04639278 0.         0.         0.         0.05835605 0.         0.         0.05212857 0.         0.         0.         0.         0.02289858 0.         0.         0.         0.         0.04638257 0.         0.         0.04376512 0.         0.         0.         0.         0.64491001 0.         0.08516633 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],8.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.57,1,8,,problem_solving
50,0.06058463414745827,0.190878,0.0024500525557521434,0.12000000000000001,0.6351014993342337,-0.037183625044420916,[0.04639278 0.         0.         0.         0.05835605 0.         0.         0.05212857 0.         0.         0.         0.         0.02289858 0.         0.         0.         0.         0.04638257 0.         0.         0.04376512 0.         0.         0.         0.         0.64491001 0.         0.08516633 0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],8.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.57,1,8,,problem_solving
60,0.04930812311380109,0.191049,0.003977989881013935,0.124,0.622862461340094,-0.011570804717452058,[0.03125278 0.         0.         0.         0.0764541  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01941477 0.         0.         0.         0.         0.02304643 0.01814668 0.         0.         0.         0.         0.43683048 0.         0.36625702 0.02859775 0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],8.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.57,1,8,,problem_solving
70,0.04930812311380109,0.191049,0.003977989881013935,0.128,0.6108592817893356,0.007975703576896373,[0.03125278 0.         0.         0.         0.0764541  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01941477 0.         0.         0.         0.         0.02304643 0.01814668 0.         0.         0.         0.         0.43683048 0.         0.36625702 0.02859775 0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],8.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.57,1,8,,problem_solving
80,0.04930812311380109,0.191049,0.003977989881013935,0.132,0.5990874154550098,-0.008128016332349776,[0.03125278 0.         0.         0.         0.0764541  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01941477 0.         0.         0.         0.         0.02304643 0.01814668 0.         0.         0.         0.         0.43683048 0.         0.36625702 0.02859775 0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],8.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.57,1,8,,problem_solving
90,0.04930812311380109,0.191049,0.003977989881013935,0.136,0.5875424047012152,-0.006537871481082737,[0.03125278 0.         0.         0.         0.0764541  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01941477 0.         0.         0.         0.         0.02304643 0.01814668 0.         0.         0.         0.         0.43683048 0.         0.36625702 0.02859775 0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],8.0,best,1000,100,10,0.9,0.1,0.5,0.1,0.7,0.03,0.57,1,8,,problem_solving
