iter,cost,risk,return,par,bw,move,X,Z,Q,pop_init,max_iter,pop_size,mem_size,mem_consider,par_min,par_max,bw_min,bw_max,sigma,lambda,port_n,k,seed,tag,local_search
1,0.10120316214430647,0.205954,0.0035476757113870557,0.1008,0.8959592693742291,-1.3879965509355725,[0.         0.04315767 0.         0.         0.         0.         0.         0.         0.04531503 0.         0.01263093 0.         0.         0.01304272 0.         0.         0.         0.04535605 0.72875598 0.         0.         0.05631926 0.         0.         0.         0.03014158 0.         0.01239322 0.         0.         0.01288756],[0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],10.0,random,1000,10000,10,0.6,0.1,0.9,0.01,0.9,5,0.5,1,10,,tuning_bw,
10,0.08686108056497675,0.177903,0.0041808388700464915,0.10800000000000001,0.8603993712435132,-2.304723388777643,[0.         0.04109313 0.         0.         0.         0.01878773 0.         0.         0.         0.         0.01756548 0.         0.02948696 0.         0.         0.         0.         0.01870156 0.03044051 0.         0.         0.         0.         0.02154002 0.15904803 0.64633034 0.         0.01700624 0.         0.         0.        ],[0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],10.0,random,1000,10000,10,0.6,0.1,0.9,0.01,0.9,5,0.5,1,10,,tuning_bw,
20,0.03962896477279378,0.087687,0.008429070454412433,0.116,0.8225411978180365,6.735526952218031,[0.         0.         0.         0.0447021  0.70117904 0.0148444  0.         0.04213746 0.         0.         0.01603427 0.         0.01860268 0.         0.         0.         0.05957882 0.         0.         0.         0.         0.03132996 0.         0.         0.03585123 0.         0.         0.         0.         0.         0.03574004],[0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1.],10.0,random,1000,10000,10,0.6,0.1,0.9,0.01,0.9,5,0.5,1,10,,tuning_bw,
30,0.03962896477279378,0.087687,0.008429070454412433,0.124,0.7863488104716942,-2.7562243003006044,[0.         0.         0.         0.0447021  0.70117904 0.0148444  0.         0.04213746 0.         0.         0.01603427 0.         0.01860268 0.         0.         0.         0.05957882 0.         0.         0.         0.         0.03132996 0.         0.         0.03585123 0.         0.         0.         0.         0.         0.03574004],[0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1.],10.0,random,1000,10000,10,0.6,0.1,0.9,0.01,0.9,5,0.5,1,10,,tuning_bw,
40,0.029876574675977145,0.068793,0.009039850648045718,0.132,0.7517489134532559,1.816454192704917,[0.         0.01727965 0.02308708 0.         0.77446501 0.03388177 0.         0.         0.01363657 0.02350055 0.01778351 0.         0.         0.0267632  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03374939 0.03585327],[0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.1,0.9,0.01,0.9,5,0.5,1,10,,tuning_bw,
50,0.029876574675977145,0.068793,0.009039850648045718,0.14,0.7186714360757506,1.652514471741549,[0.         0.01727965 0.02308708 0.         0.77446501 0.03388177 0.         0.         0.01363657 0.02350055 0.01778351 0.         0.         0.0267632  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03374939 0.03585327],[0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.1,0.9,0.01,0.9,5,0.5,1,10,,tuning_bw,
60,0.029876574675977145,0.068793,0.009039850648045718,0.14800000000000002,0.6870493908113873,-4.352411234531295,[0.         0.01727965 0.02308708 0.         0.77446501 0.03388177 0.         0.         0.01363657 0.02350055 0.01778351 0.         0.         0.0267632  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03374939 0.03585327],[0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.1,0.9,0.01,0.9,5,0.5,1,10,,tuning_bw,
70,0.029876574675977145,0.068793,0.009039850648045718,0.156,0.6568187376303959,-1.7563001862696663,[0.         0.01727965 0.02308708 0.         0.77446501 0.03388177 0.         0.         0.01363657 0.02350055 0.01778351 0.         0.         0.0267632  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03374939 0.03585327],[0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.1,0.9,0.01,0.9,5,0.5,1,10,,tuning_bw,
80,0.029876574675977145,0.068793,0.009039850648045718,0.164,0.6279182543090563,0.7299956970570701,[0.         0.01727965 0.02308708 0.         0.77446501 0.03388177 0.         0.         0.01363657 0.02350055 0.01778351 0.         0.         0.0267632  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03374939 0.03585327],[0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.1,0.9,0.01,0.9,5,0.5,1,10,,tuning_bw,
90,0.029876574675977145,0.068793,0.009039850648045718,0.17200000000000001,0.6002894124442627,3.336395885183967,[0.         0.01727965 0.02308708 0.         0.77446501 0.03388177 0.         0.         0.01363657 0.02350055 0.01778351 0.         0.         0.0267632  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03374939 0.03585327],[0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],10.0,random,1000,10000,10,0.6,0.1,0.9,0.01,0.9,5,0.5,1,10,,tuning_bw,
