iter,cost,return,par,move,X,Z,Q,max_iter,mem_size,mem_consider,sigma,port_n,k,seed,tag
1,0.17662019068819182,0.004282321814376006,0.5,-0.9828763908327288,[0.         0.         0.         0.         0.         0.         0.         0.         0.15648458 0.04775973 0.15976274 0.         0.14801311 0.02613411 0.12932567 0.         0.         0.         0.         0.07229304 0.03214541 0.         0.         0.         0.         0.18067334 0.         0.04740828 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],10.0,1000,100,0.5,1,1,10,56,tuning_iter
10,0.13198271473456644,0.003035308380688191,0.5,0.2027215950631226,[0.         0.         0.02943637 0.02438707 0.04004858 0.         0.         0.04757488 0.         0.         0.         0.         0.         0.02124566 0.         0.         0.01790174 0.375603   0.         0.         0.         0.         0.         0.0232385  0.         0.3692163  0.         0.         0.         0.         0.0513479 ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1.],10.0,1000,100,0.5,1,1,10,56,tuning_iter
20,0.13198271473456644,0.003035308380688191,0.5,0.9759792280224299,[0.         0.         0.02943637 0.02438707 0.04004858 0.         0.         0.04757488 0.         0.         0.         0.         0.         0.02124566 0.         0.         0.01790174 0.375603   0.         0.         0.         0.         0.         0.0232385  0.         0.3692163  0.         0.         0.         0.         0.0513479 ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1.],10.0,1000,100,0.5,1,1,10,56,tuning_iter
30,0.13198271473456644,0.003035308380688191,0.5,-1.4912889684009973,[0.         0.         0.02943637 0.02438707 0.04004858 0.         0.         0.04757488 0.         0.         0.         0.         0.         0.02124566 0.         0.         0.01790174 0.375603   0.         0.         0.         0.         0.         0.0232385  0.         0.3692163  0.         0.         0.         0.         0.0513479 ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1.],10.0,1000,100,0.5,1,1,10,56,tuning_iter
40,0.13198271473456644,0.003035308380688191,0.5,0.10130891762482468,[0.         0.         0.02943637 0.02438707 0.04004858 0.         0.         0.04757488 0.         0.         0.         0.         0.         0.02124566 0.         0.         0.01790174 0.375603   0.         0.         0.         0.         0.         0.0232385  0.         0.3692163  0.         0.         0.         0.         0.0513479 ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1.],10.0,1000,100,0.5,1,1,10,56,tuning_iter
50,0.13198271473456644,0.003035308380688191,0.5,-0.3955929282961582,[0.         0.         0.02943637 0.02438707 0.04004858 0.         0.         0.04757488 0.         0.         0.         0.         0.         0.02124566 0.         0.         0.01790174 0.375603   0.         0.         0.         0.         0.         0.0232385  0.         0.3692163  0.         0.         0.         0.         0.0513479 ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1.],10.0,1000,100,0.5,1,1,10,56,tuning_iter
60,0.13198271473456644,0.003035308380688191,0.5,0.5546623204802192,[0.         0.         0.02943637 0.02438707 0.04004858 0.         0.         0.04757488 0.         0.         0.         0.         0.         0.02124566 0.         0.         0.01790174 0.375603   0.         0.         0.         0.         0.         0.0232385  0.         0.3692163  0.         0.         0.         0.         0.0513479 ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1.],10.0,1000,100,0.5,1,1,10,56,tuning_iter
70,0.12192505200869222,0.00459992721854903,0.5,0.5128162293772109,[0.         0.02404313 0.0598736  0.         0.0565663  0.03435573 0.         0.0330225  0.         0.         0.         0.         0.07153614 0.10499956 0.07231633 0.         0.         0.         0.         0.         0.         0.         0.         0.02302728 0.         0.52025944 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,100,0.5,1,1,10,56,tuning_iter
80,0.12192505200869222,0.00459992721854903,0.5,-1.4362616779343687,[0.         0.02404313 0.0598736  0.         0.0565663  0.03435573 0.         0.0330225  0.         0.         0.         0.         0.07153614 0.10499956 0.07231633 0.         0.         0.         0.         0.         0.         0.         0.         0.02302728 0.         0.52025944 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,100,0.5,1,1,10,56,tuning_iter
90,0.12192505200869222,0.00459992721854903,0.5,0.22012583540468292,[0.         0.02404313 0.0598736  0.         0.0565663  0.03435573 0.         0.0330225  0.         0.         0.         0.         0.07153614 0.10499956 0.07231633 0.         0.         0.         0.         0.         0.         0.         0.         0.02302728 0.         0.52025944 0.         0.         0.         0.         0.        ],[0. 1. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],10.0,1000,100,0.5,1,1,10,56,tuning_iter
